ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1768307105439,-100,0,0,0,0,0,-10,-14,-4,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307105539,-100,0,0,0,0,0,-8,-14,-2,0,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307105641,-100,0,0,0,0,0,12,22,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307105741,-100,0,0,0,0,0,-8,-14,6,0,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307105842,-100,0,0,0,0,0,10,6,0,0,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307105944,-100,0,0,0,0,0,-4,-14,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307106049,-100,0,0,0,0,0,12,6,-4,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307106145,-100,0,0,0,0,0,-8,-16,-2,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307106250,-100,0,0,0,0,0,10,6,0,0,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307106347,-100,0,0,0,0,0,0,4,-8,-2,0,0,0,0,3832,359,3826,331,0,0,0,0,0
1768307106450,-100,0,0,0,0,0,10,4,4,-6,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307106551,-100,0,0,0,0,0,12,4,-6,-4,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307106650,-100,0,0,0,0,0,-8,-14,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307106751,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307106852,-100,0,0,0,0,0,10,6,2,-6,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307106957,-100,0,0,0,0,0,-6,-14,0,2,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307107054,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307107159,-100,0,0,0,0,0,10,6,-2,0,0,0,0,0,3832,359,3824,331,0,0,0,0,0
1768307107259,-100,0,0,0,0,0,-2,-16,-2,2,0,0,0,0,3832,359,3824,329,0,0,0,0,0
1768307107357,-100,0,0,0,0,0,10,4,0,0,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307107460,-100,0,0,0,0,0,12,6,-4,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307107559,-100,0,0,0,0,0,12,8,0,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307107660,-100,0,0,0,0,0,-2,-14,-2,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307107761,-100,0,0,0,0,0,-2,-12,-4,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307107862,-100,0,0,0,0,0,-8,-14,14,-12,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307107963,-100,0,0,0,0,0,22,42,-2,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108065,-100,0,0,0,0,0,10,4,0,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108168,-100,0,0,0,0,0,-8,-16,-2,-4,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108266,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108369,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108468,-100,0,0,0,0,0,-8,-14,0,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108569,-100,0,0,0,0,0,8,16,-2,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108671,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108773,-100,0,0,0,0,0,12,4,0,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108871,-100,0,0,0,0,0,6,14,-4,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307108972,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307109075,-100,0,0,0,0,0,-4,-14,-2,2,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307109176,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307109278,-100,0,0,0,0,0,12,6,0,0,0,0,0,0,3829,359,3826,331,0,0,0,0,0
1768307109377,-100,0,0,0,0,0,10,4,-2,0,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109479,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109582,-100,0,0,0,0,0,0,-14,-4,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109682,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109785,-100,0,0,0,0,0,12,6,6,0,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109883,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307109982,-100,0,0,0,0,0,-6,-16,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110085,-100,0,0,0,0,0,12,6,2,-4,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110187,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110288,-100,0,0,0,0,0,24,26,-6,-6,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110387,-100,0,0,0,0,0,12,4,4,-6,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110489,-100,0,0,0,0,0,-8,-16,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110589,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110690,-100,0,0,0,0,0,16,26,-2,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
